Dataset type,Judge model,Train dataset,Test dataset,Type,Accuracy,Precision,Recall,F1,AUROC,ECE,ECE_lo,ECE_hi,ECE_em,ECE_em_lo,ECE_em_hi,RMSCE_db,RMSCE_db_lo,RMSCE_db_hi,Recovery,Validity
real,qwen-2.5-7b,supermat,pond,Probe,0.5681672906583873,0.8301886792452831,0.22841322028032532,0.3582575654769983,0.778636633665884,0.26776377322855904,0.2594104688355001,0.27583133236886115,0.26668888464496515,0.2592598758123483,0.27506049583585007,0.29413236541912735,0.28577581871040153,0.3028163354902055,0.2001200120012001,0.8301886792452831
real,qwen-2.5-7b,supermat,nfix,NTP,0.7160493827160493,0.7596153846153846,0.38622222222222224,0.512080141426046,0.7885263974191947,0.06160265286023473,0.050809748432722096,0.07319699065577108,0.11680701002406506,0.10635145933305659,0.12759464627688885,0.14330598543368936,0.13328836377591416,0.15612486403966927,0.23478260869565218,0.7596153846153846
real,qwen-2.5-7b,supermat,nfix,Probe,0.6246570644718793,0.5760598503740648,0.10266666666666667,0.17427385892116182,0.6894866927228737,0.16918191551187378,0.15844496761839905,0.18150531747164314,0.16581903161274344,0.15516816630692046,0.17807806371930432,0.18569936072685664,0.1744140200136774,0.19893157524396707,0.04021739130434782,0.5760598503740648
real,qwen-2.5-7b,supermat,supermat,NTP,0.6885446392172849,0.9143876337693222,0.5263518138261465,0.6681146828844483,0.8507671226071405,0.1889136289671544,0.17187487110083433,0.2051003327215208,0.20517916301604547,0.18984415441194544,0.22343164535793353,0.24770839454544524,0.22972270191770083,0.2668446014928888,0.47676419965576594,0.9143876337693222
real,qwen-2.5-7b,supermat,supermat,Probe,0.5829596412556054,0.8328267477203647,0.3750855578370979,0.5172251061821614,0.7599557583184298,0.24720646600489374,0.2294915255139111,0.26490217575378533,0.24720646600489368,0.22924729252165957,0.2644901974826214,0.25985303107812296,0.2425440041814702,0.2794707654094261,0.4509466437177281,0.8328267477203647
real,qwen-2.5-7b-base,pond,pond,NTP,0.4339668029829204,0.5,0.0008499787505312367,0.001697072549851506,0.6135296451291601,0.24941453556812432,0.23499549313852947,0.26487165752747166,0.2493842368085909,0.2343110416491786,0.2643248672136853,0.26491407079641477,0.25110353889828857,0.2802081353553977,0.0006493506493506494,0.5
real,qwen-2.5-7b-base,pond,pond,Probe,0.6203993264373346,0.7246376811594203,0.531236719082023,0.6130456105934282,0.6913837409053687,0.13213012466220111,0.11975250961765967,0.14701090675572534,0.1327661889824917,0.12012851816219797,0.14825461572390525,0.14832714334601044,0.13472430600758584,0.16418923187261827,0.475974025974026,0.7246376811594203
real,qwen-2.5-7b-base,pond,nfix,NTP,0.6141975308641975,,0.0,,0.5428702773124884,0.10581427939415988,0.09370408753421712,0.11844194567444827,0.11088007953998952,0.09882890804144251,0.1225497928144678,0.12214831593880324,0.11110574378084849,0.1361264299270071,0.0,0.0
real,qwen-2.5-7b-base,pond,nfix,Probe,0.671124828532236,0.5887700534759358,0.48933333333333334,0.5344660194174757,0.7318013524412184,0.06510290911307733,0.053839321412195544,0.0766293719147529,0.0643932878330194,0.05283714028295593,0.07593692028190743,0.06482058442147391,0.05552678374944957,0.07972976103162803,0.1956521739130435,0.5887700534759358
real,qwen-2.5-7b-base,pond,supermat,NTP,0.3856259659969088,,0.0,,0.6047061278391864,0.3327721067337301,0.31822593659809173,0.3482174108137286,0.33277210673373014,0.3182259365980918,0.3482174108137286,0.33714874296217906,0.32339039479457576,0.3529502736407552,0.0,0.0
real,qwen-2.5-7b-base,pond,supermat,Probe,0.42040185471406494,0.6326129666011788,0.1350104821802935,0.2225293711126468,0.5960435196038478,0.36320886680963016,0.34847108316745895,0.37912662962958654,0.35482028742118044,0.3398984512225438,0.36972958747896817,0.38591132720510635,0.3714235475505508,0.4019006843484735,0.21355060034305318,0.6326129666011788
real,qwen-2.5-7b-base,nfix,pond,NTP,0.4732901104921925,0.6571428571428571,0.0039799273230662745,0.007911936704506364,0.590023138287586,0.17220441845364803,0.16306460245887971,0.1811877474359522,0.17220441845364806,0.1630646024588797,0.18118774743595226,0.17940854919006988,0.17056498469018963,0.18874800338730044,0.0024002400240024004,0.6571428571428571
real,qwen-2.5-7b-base,nfix,pond,Probe,0.6223175965665236,0.6112691317892456,0.7809309569129608,0.6857620422428203,0.6885214715198789,0.05735088697963535,0.04932568825941145,0.06602819557546111,0.05416840777561077,0.046837469464995424,0.06336622718584892,0.061906953960196354,0.05408492595104357,0.07254519426364682,0.6321632163216322,0.6112691317892456
real,qwen-2.5-7b-base,nfix,nfix,NTP,0.607331223628692,,0.0,,0.5583154742828215,0.07088554578570433,0.05592553191066564,0.08672834511693427,0.07471143159436681,0.06320585803366871,0.09205390824056658,0.08882391865526433,0.07501765090436746,0.10750092963834086,0.0,0.0
real,qwen-2.5-7b-base,nfix,nfix,Probe,0.6991033755274262,0.6172506738544474,0.6151779717931498,0.6162125798856374,0.7311799046240676,0.07610993698943452,0.06351490372268556,0.09087610983723353,0.07649603467226648,0.06906023990381036,0.09467497912402784,0.08875554270295606,0.07798226418193276,0.10610597937838157,0.40350877192982454,0.6172506738544474
real,qwen-2.5-7b-base,nfix,supermat,NTP,0.3861411643482741,1.0,0.0008385744234800838,0.0016757436112274822,0.6047061278391864,0.2935522282473212,0.2789518669393085,0.3089111499796313,0.2934563993473356,0.2789167631629706,0.30885811898351884,0.2987676266437713,0.28510142695349444,0.3146016862009855,0.004288164665523156,1.0
real,qwen-2.5-7b-base,nfix,supermat,Probe,0.6906233900051519,0.6694333142530051,0.9807127882599581,0.7957135567273345,0.7501417930200023,0.15605855338774913,0.14167716639106093,0.16992011549937625,0.15605855338774915,0.14226292360058815,0.17005205826086164,0.17122150392041413,0.15764174190103597,0.1874512838022606,0.5677530017152659,0.6694333142530051
real,qwen-2.5-7b-base,supermat,pond,NTP,0.4722856360149758,,0.0,,0.590023138287586,0.3140853065675187,0.3049061965565344,0.32305777691123905,0.3140853065675187,0.3049061965565344,0.32305777691123916,0.3185240658383991,0.3094369752150318,0.3277174533137346,0.0,0.0
real,qwen-2.5-7b-base,supermat,pond,Probe,0.5088119806410374,0.6879699248120301,0.12666551306454404,0.21394125383603685,0.6166913714174598,0.30669942537344225,0.29776855190976453,0.315782919782247,0.3025705100133579,0.2934657682915033,0.3116045837288987,0.32123307076369134,0.31241391185911327,0.33082440630448945,0.10231023102310231,0.6879699248120301
real,qwen-2.5-7b-base,supermat,nfix,NTP,0.6141975308641975,,0.0,,0.5428702773124884,0.20645867170399973,0.19426364032299898,0.21903073602777734,0.20322967141027615,0.19122057843597018,0.21585535569972392,0.2154774583321359,0.20414832748026443,0.22864404366712596,0.0,0.0
real,qwen-2.5-7b-base,supermat,nfix,Probe,0.6284293552812071,0.587737843551797,0.12355555555555556,0.20418655894234303,0.635534090204107,0.1319872104973669,0.12081919705922661,0.144221177205919,0.12849316797127502,0.11792459657483897,0.14082378554985267,0.16141206235901337,0.148788579014676,0.17528301926001572,0.07608695652173914,0.587737843551797
real,qwen-2.5-7b-base,supermat,supermat,NTP,0.4044027721157766,,0.0,,0.6189730023625003,0.41707761685507344,0.3972578984679645,0.4361497221894548,0.4170000064034561,0.39713518266657316,0.43608661833828655,0.4228165046314247,0.4051190804874111,0.44277463044833054,0.0,0.0
real,qwen-2.5-7b-base,supermat,supermat,Probe,0.4647370566653078,0.7466666666666667,0.15331964407939766,0.25440090857467346,0.6537460532997726,0.3415171310951485,0.3217440517522658,0.3601163222625612,0.34047213182206826,0.3207743848889811,0.35908317661868366,0.3618471079910222,0.3417869401907332,0.38092761677542153,0.27710843373493976,0.7466666666666667
